user_id,user_gender,user_age,age_group,country,location,interests,user_id_collision
a9104,Male,16,16-17,United States,Dennisville,"sports, art",False
f9af6,Male,27,25-34,United Kingdom,Johnsonton,"gaming, travel",False
008fe,Female,17,16-17,Australia,Smithside,health,False
85e33,Female,23,18-24,United Kingdom,Shellyland,"photography, travel, art",False
50bda,Male,25,25-34,Brazil,Vangland,"travel, sports",False
f40fd,Female,32,25-34,Brazil,Carlsonmouth,"news, food",False
540bb,Male,25,25-34,United States,East Chad,"finance, photography, health",False
ef5a5,Female,29,25-34,Australia,Danielleborough,"sports, health, gaming",False
8c993,Male,29,25-34,United States,Fowlermouth,"news, lifestyle",False
e819f,Male,19,18-24,Germany,Justinberg,"health, photography",False
df280,Male,38,35-44,Japan,Lake Alexismouth,art,False
7dc27,Male,27,25-34,United States,North Ryan,"fashion, health, photography",False
bf277,Male,20,18-24,Germany,Barretthaven,art,False
db179,Male,25,25-34,Mexico,West Luisburgh,"news, fitness, sports",False
2727c,Male,16,16-17,United States,North Jeremyview,"fitness, finance",False
b2518,Male,22,18-24,United States,West Aaron,"finance, lifestyle",False
a0ebd,Male,29,25-34,Germany,East Stephanie,news,False
d2ba0,Female,44,35-44,Germany,Andrewtown,sports,False
7bbc5,Male,32,25-34,Germany,Darrellside,"lifestyle, health",False
8f2c8,Female,22,18-24,Australia,Ginahaven,gaming,False
556c1,Male,24,18-24,Canada,East Elizabethbury,"finance, technology, art",False
aacf2,Male,27,25-34,United States,Ortizmouth,"lifestyle, photography",False
e953c,Male,39,35-44,Germany,Abigailburgh,"news, art",False
86aec,Male,17,16-17,Japan,Hernandezland,"health, fashion, gaming",False
8f609,Male,16,16-17,United States,New Kimberlychester,"technology, lifestyle",False
1c247,Male,19,18-24,United Kingdom,South Jonathan,food,False
534f0,Male,23,18-24,Mexico,Andrewchester,gaming,False
b1218,Male,30,25-34,United States,Mendozamouth,health,False
66a64,Female,29,25-34,United Kingdom,New Melissaville,art,False
60bdf,Female,24,18-24,United Kingdom,Pamelaberg,"lifestyle, art, gaming",False
4f0cf,Other,27,25-34,Germany,North Anitafort,"food, fashion",False
6a1a7,Female,32,25-34,Canada,New Katherinemouth,photography,False
bc289,Male,23,18-24,Australia,New Keithland,"news, food",False
b0e35,Male,30,25-34,Germany,North John,"health, fitness",False
ade51,Male,23,18-24,United States,New Daniel,"gaming, food, sports",False
03bd1,Male,22,18-24,Canada,Johnsonberg,"fashion, news",False
5237b,Male,30,25-34,Australia,Tiffanybury,sports,False
b73e4,Female,16,16-17,Germany,South Jonathan,"news, technology, art",False
c117d,Female,22,18-24,United Kingdom,Anthonyborough,"fashion, technology",False
c169c,Male,24,18-24,India,Penaton,"lifestyle, news, health",False
430a5,Male,19,18-24,United Kingdom,West Laura,"news, art, lifestyle",False
5dea4,Male,25,25-34,United States,East Heidi,"art, fitness",False
98677,Male,25,25-34,Canada,Johnsonchester,"travel, news",False
a6b34,Female,30,25-34,Japan,New Charlesville,gaming,False
13fd8,Other,40,35-44,Mexico,Lake Kristentown,"lifestyle, food",False
7b8d1,Male,33,25-34,Australia,Stanleyfort,"fashion, gaming, art",False
60664,Other,31,25-34,Australia,Lake Erinburgh,"finance, travel, fashion",False
edfa7,Other,28,25-34,Australia,North Dennis,"technology, art",False
a8a39,Male,24,18-24,United Kingdom,North Jacquelineburgh,technology,False
f252a,Female,30,25-34,Canada,Stevenfort,"photography, travel, gaming",False
af853,Female,20,18-24,Japan,Kennethland,"photography, fashion",False
a5fec,Female,33,25-34,Germany,Brendaberg,"finance, news, gaming",False
28fa9,Male,20,18-24,Germany,New Samuelville,"finance, sports, food",False
1b006,Male,28,25-34,India,West Keith,photography,False
68eec,Male,27,25-34,Mexico,Port Timothychester,"lifestyle, sports",False
eae42,Female,30,25-34,Brazil,West Anna,"technology, sports",False
18c50,Female,30,25-34,United States,Maynardfort,"fitness, lifestyle, food",False
2f6a0,Other,24,18-24,United States,North Stanley,news,False
a2388,Female,16,16-17,United States,Jeremyfurt,"news, fitness, sports",False
fb8e3,Female,36,35-44,France,North Thomas,"travel, health, lifestyle",False
fe903,Other,30,25-34,United States,New Jessicaborough,health,False
4b524,Male,27,25-34,India,Barberview,"technology, gaming",False
1f17d,Male,27,25-34,United States,Johnborough,"health, lifestyle",False
a84ec,Male,42,35-44,Brazil,East Deborah,"travel, news, photography",False
eadf4,Female,30,25-34,Australia,Myersbury,"news, lifestyle",False
7d144,Male,27,25-34,Mexico,Lake Kellymouth,"finance, sports",False
99e66,Female,28,25-34,Japan,Alexanderside,"fitness, photography, lifestyle",False
1b59c,Male,34,25-34,United Kingdom,Tylermouth,"art, sports, technology",False
f3e17,Female,34,25-34,United Kingdom,South Diane,"food, travel",False
03a5b,Female,16,16-17,United States,Port Johnmouth,"fashion, art, technology",False
ed838,Male,35,35-44,France,New Sheila,fashion,False
ef17e,Other,23,18-24,United States,Leemouth,fashion,False
37c50,Female,36,35-44,United States,Petersonview,"health, technology, photography",False
0ebd6,Male,32,25-34,Canada,Port Melissaport,sports,True
7779b,Male,26,25-34,Japan,Michaeltown,"travel, health, sports",False
3cb8c,Male,16,16-17,United States,Port Andres,"fashion, fitness, photography",False
e3c82,Male,31,25-34,Canada,Lawsonborough,"health, news",False
9f929,Female,18,18-24,Japan,Reidport,"health, art, sports",False
3c9fc,Male,34,25-34,Germany,Brianaberg,technology,False
88f69,Female,31,25-34,India,Micheleborough,"technology, health",False
0e346,Other,19,18-24,India,North Christina,gaming,False
ad7eb,Male,16,16-17,France,Port Hollyshire,art,False
87288,Female,19,18-24,United States,Garciaberg,"news, food",False
06090,Male,23,18-24,Germany,South Timothyfurt,"finance, fashion",False
e89ac,Male,40,35-44,Australia,South Eric,"technology, art",False
09abd,Female,29,25-34,India,North Teresaview,"photography, technology, gaming",False
f4d7b,Female,44,35-44,Canada,Charlesmouth,"photography, gaming, health",False
cf85d,Male,36,35-44,United States,Michaelfort,"news, travel",False
685ce,Male,26,25-34,Japan,South Meganburgh,fashion,False
f8302,Female,39,35-44,Japan,East Melissa,sports,False
b8602,Female,24,18-24,Germany,Alexanderfurt,"technology, fitness",False
f9d1c,Female,20,18-24,United Kingdom,Murphyshire,"food, gaming, sports",False
fd6e4,Male,26,25-34,Germany,Mckenzieborough,"health, fashion",False
64457,Male,21,18-24,United Kingdom,South Paul,travel,False
6d7d7,Female,24,18-24,Canada,Karenberg,"food, news, gaming",False
872b9,Male,23,18-24,France,Powellfort,"gaming, travel",False
2c425,Male,16,16-17,Japan,Pachecoview,"gaming, technology, sports",False
74611,Male,16,16-17,Mexico,Kimland,lifestyle,False
ab551,Female,31,25-34,United Kingdom,Johnsontown,fitness,False
dc73b,Female,19,18-24,United Kingdom,Jonathanchester,"photography, lifestyle, health",False
8669b,Male,19,18-24,Japan,East Bryan,health,False
7d5f3,Male,16,16-17,Canada,North David,"photography, food, travel",False
56dd8,Male,25,25-34,Australia,South Lisaland,photography,False
54e88,Female,31,25-34,United Kingdom,West Stephen,"sports, health",False
d8a18,Male,23,18-24,Japan,Flowersfurt,news,False
85d91,Female,34,25-34,United States,Aaronborough,"gaming, news",False
54f9e,Male,30,25-34,United Kingdom,Hendricksfurt,"food, sports, fitness",False
9264b,Male,32,25-34,United States,Michellefurt,"lifestyle, art",False
9a21f,Male,27,25-34,United States,Aprilberg,"lifestyle, sports",False
5ca33,Female,26,25-34,Japan,Lake Jessicafurt,"fashion, finance, sports",False
6caa8,Male,23,18-24,India,Michelleberg,"travel, fashion",False
1eb28,Male,17,16-17,India,New Mary,sports,False
9f0ed,Female,21,18-24,Australia,Aaronport,finance,False
b446a,Female,34,25-34,Japan,Lake Connie,technology,False
415a2,Male,16,16-17,Germany,Beckermouth,"technology, fitness",False
ca4d5,Male,40,35-44,Mexico,East Deannaborough,"food, lifestyle, sports",False
33347,Male,22,18-24,Mexico,West Matthewshire,"lifestyle, fitness",False
5483f,Male,24,18-24,United Kingdom,Acostaland,"sports, technology, lifestyle",False
1bde3,Male,17,16-17,United Kingdom,Pattonchester,"finance, food",False
f18e0,Male,38,35-44,Canada,Greenhaven,"gaming, lifestyle",False
c4cf3,Female,20,18-24,Germany,Rhondachester,"health, lifestyle, technology",False
61576,Female,21,18-24,United States,South James,"fitness, fashion, gaming",False
15ae8,Male,23,18-24,Germany,South Anthony,"health, technology, news",False
e52d3,Female,26,25-34,Germany,Lake Jonathanbury,gaming,False
9b1f2,Male,43,35-44,United States,Buckview,"health, news",False
c6af0,Female,24,18-24,Japan,East Mark,fashion,False
fcce1,Male,25,25-34,United States,Jeffreyburgh,fashion,False
3bd0c,Male,28,25-34,Germany,Jonport,"health, fashion",False
4ef84,Other,29,25-34,Australia,South Robert,"travel, gaming, technology",False
63627,Female,17,16-17,Brazil,Michelletown,gaming,False
9a832,Female,25,25-34,United States,South Cameronport,photography,False
6fa92,Male,46,45-54,United States,Port Elizabethborough,photography,False
35ac0,Male,19,18-24,United States,South Deborah,news,False
d54bd,Male,26,25-34,Japan,Wendyberg,fashion,False
629d7,Female,22,18-24,United States,Michaelfort,"fashion, gaming",False
c99e5,Female,25,25-34,Mexico,West Aaron,"travel, sports",False
bd549,Male,36,35-44,Canada,New Kimberlystad,lifestyle,False
3f9e1,Female,18,18-24,Brazil,Colemouth,"fitness, gaming",False
e0f88,Other,28,25-34,United States,South Markton,"photography, news",False
7d61f,Female,32,25-34,Australia,Woodsview,gaming,False
720be,Male,16,16-17,Brazil,Port Steventon,health,False
d784a,Male,39,35-44,United Kingdom,Christophermouth,"health, fashion, news",False
e0c01,Female,23,18-24,United States,Coxchester,"photography, news",False
10bbf,Male,16,16-17,United Kingdom,South Robertland,"art, fashion, gaming",False
77e84,Female,20,18-24,Germany,West Miguelbury,"travel, finance",False
c5e7b,Male,38,35-44,Australia,New Kennethberg,"fashion, technology",False
46dd9,Male,41,35-44,Canada,Dariusberg,"gaming, lifestyle, art",False
dafd1,Female,22,18-24,Australia,Mathewston,"fashion, sports, travel",False
f3e2c,Male,19,18-24,India,Devonfort,sports,False
684a3,Male,20,18-24,United States,Port Jill,health,False
8a3c9,Male,25,25-34,India,Rodrigueztown,"gaming, news",False
4781e,Other,23,18-24,Germany,Nathanielfort,"art, travel",False
977c9,Male,26,25-34,United States,South Heather,"news, gaming",False
175e1,Male,27,25-34,United States,West Feliciaburgh,fashion,False
93190,Female,25,25-34,United Kingdom,Karastad,news,False
10e06,Female,17,16-17,Canada,Vaughanport,"gaming, sports",False
3cfde,Male,28,25-34,United States,Walkerview,"photography, fashion",False
936f7,Male,19,18-24,United States,Delgadomouth,"technology, lifestyle",False
8bc21,Female,21,18-24,India,West Hollyhaven,food,False
ce652,Female,28,25-34,Germany,Heatherport,fitness,False
bed2d,Male,21,18-24,Japan,Lake Jeffery,technology,False
dd936,Other,27,25-34,United Kingdom,Lake Jonathan,"travel, sports, fashion",False
0d2a8,Other,20,18-24,Japan,South Heather,photography,False
38f5c,Male,16,16-17,Australia,Jonesland,photography,False
04424,Female,31,25-34,United Kingdom,Tiffanybury,"health, art, photography",False
11eb1,Other,32,25-34,Germany,Oneillchester,"gaming, finance",False
ac5f7,Female,33,25-34,United Kingdom,North Danny,"travel, health, news",False
04822,Male,41,35-44,Canada,West Paulmouth,"travel, health, art",False
8c74e,Male,27,25-34,United States,East Kevinborough,news,False
4c58e,Female,20,18-24,Canada,Austinmouth,"technology, photography",False
5a2cd,Male,41,35-44,Mexico,South Brian,"fashion, art",True
b5f39,Male,41,35-44,India,East Matthewstad,"photography, finance",False
121ce,Female,19,18-24,United States,North Mark,travel,False
37ef0,Male,22,18-24,Canada,West Davidton,"fitness, travel",False
9437d,Female,36,35-44,Brazil,Kristenville,finance,False
bd013,Female,26,25-34,Brazil,West Jacqueline,"fashion, fitness",False
57a48,Male,23,18-24,United States,Powellborough,"food, fitness, sports",False
56b4e,Male,48,45-54,United States,North Moniquechester,"photography, gaming",False
d0225,Female,32,25-34,United Kingdom,Marshland,fashion,False
1108f,Male,20,18-24,Australia,Simontown,"technology, lifestyle",False
21307,Female,38,35-44,Australia,Cooperchester,lifestyle,False
d699f,Male,22,18-24,Mexico,Lopezshire,"news, health",False
1446d,Male,43,35-44,Australia,Rhondatown,"health, finance",False
98ece,Female,20,18-24,Japan,Port Willieborough,"food, sports",False
5a352,Other,24,18-24,Brazil,Norrisview,"health, food",False
3effe,Other,29,25-34,France,Laurenfurt,"gaming, health",False
003a2,Female,34,25-34,United Kingdom,South Curtis,news,False
04c39,Female,32,25-34,United Kingdom,New Charles,"photography, news, art",False
fb1f8,Male,36,35-44,India,East Robertburgh,"gaming, travel",False
19f13,Female,53,45-54,India,Christinefurt,"health, food",False
2b79f,Male,17,16-17,United States,Goodshire,"food, travel",False
e4cf4,Male,16,16-17,United Kingdom,Sonyatown,"travel, fitness",False
6666e,Male,42,35-44,Australia,Wolfview,"fashion, travel",False
71338,Male,43,35-44,India,Lake Adamchester,"finance, technology",False
58048,Male,40,35-44,Australia,Taraside,"health, gaming, news",False
aa79d,Female,20,18-24,France,North James,"lifestyle, fashion",False
887cc,Male,33,25-34,United States,New Michelle,"health, technology",False
e4c5e,Female,29,25-34,United Kingdom,North Thomas,art,False
82351,Female,23,18-24,United States,Nelsonton,art,False
dab69,Other,31,25-34,Japan,East Jennifer,"finance, art, food",False
9054d,Male,37,35-44,India,East Ashleyville,"travel, news",False
2ebcd,Female,48,45-54,Germany,Richardsonville,"finance, sports, fashion",False
9ccab,Male,45,45-54,United States,Hughesport,health,False
30977,Male,20,18-24,Australia,Lake Michelle,gaming,False
94bf9,Other,20,18-24,Mexico,Hobbston,"health, technology, gaming",False
24b85,Female,21,18-24,Australia,Port Anthony,lifestyle,False
06f74,Male,38,35-44,United Kingdom,Daltonberg,sports,False
66ad1,Male,38,35-44,United States,Wilsonburgh,"news, health, photography",False
b58a9,Male,26,25-34,Germany,Fordshire,"technology, fitness",False
b4005,Male,27,25-34,Germany,New Kevinfurt,"travel, gaming, technology",False
68fae,Male,19,18-24,Canada,North Samanthabury,"sports, photography",False
4c538,Male,22,18-24,United States,North Ariel,food,False
516aa,Other,35,35-44,Germany,South Gabrielmouth,"lifestyle, fashion",False
305c7,Male,19,18-24,United States,Port Jeremy,lifestyle,False
2b908,Male,18,18-24,Mexico,Zimmermanstad,"lifestyle, fitness",False
ccf79,Male,21,18-24,Mexico,Lake Diana,"health, food, technology",False
54ab0,Female,23,18-24,Australia,Jeremybury,"photography, gaming, finance",False
318ac,Male,16,16-17,Canada,New Michaelton,"lifestyle, art",False
bef31,Male,27,25-34,Brazil,Nicholsberg,"fitness, news",False
030dc,Male,24,18-24,United States,Brianborough,fitness,False
a1c4d,Female,16,16-17,United States,Port Joe,"technology, fashion",False
584b4,Male,19,18-24,United States,Thomaston,"gaming, lifestyle",False
a008b,Other,27,25-34,India,Kellymouth,"finance, lifestyle, gaming",False
732a6,Female,20,18-24,Canada,Williamside,"lifestyle, gaming",False
89d4b,Female,20,18-24,Canada,Jasonside,fitness,False
cd2c5,Male,27,25-34,Germany,Christinechester,"lifestyle, gaming, fashion",False
f6c5e,Male,28,25-34,Australia,Andersontown,"food, news",False
74a74,Male,26,25-34,United States,North Peter,health,False
8b3fa,Male,33,25-34,Australia,Alextown,"food, photography",False
6ef4f,Other,22,18-24,India,South Christina,finance,False
0d765,Other,27,25-34,Mexico,Paulstad,finance,False
c43eb,Male,33,25-34,India,South Kayla,"fashion, art",False
f431f,Female,34,25-34,United States,Tinastad,"fashion, photography, food",False
516e0,Female,24,18-24,Brazil,Johnsonport,"fitness, fashion, health",False
83137,Male,18,18-24,Brazil,East Paulview,finance,False
956dc,Female,24,18-24,Brazil,Fisherstad,"gaming, fitness",False
267e4,Male,26,25-34,Mexico,New Noahborough,health,False
6b0c6,Other,45,45-54,Mexico,Graychester,"lifestyle, gaming",False
233e4,Male,27,25-34,Mexico,Lake Anthonyshire,"food, gaming",False
0dc2f,Male,16,16-17,Mexico,Sydneystad,gaming,False
6dc32,Female,22,18-24,United States,South Douglas,"sports, finance, health",False
6a60d,Female,20,18-24,Japan,Lake Molly,"finance, fitness",False
3a48a,Male,29,25-34,Mexico,North Codymouth,"art, news",False
2a538,Male,45,45-54,United Kingdom,Evansborough,art,False
ce829,Male,28,25-34,Australia,New David,"gaming, photography",False
c4c27,Male,36,35-44,United States,Emilytown,sports,False
fd647,Female,27,25-34,United States,Port Tiffany,finance,False
6102b,Other,37,35-44,Mexico,South Michelletown,"news, finance, art",True
